id,presurvey_question_id,user_id,description,created_at
9455,5,965,No,"2016-03-09 19:10:44"
9456,6,965,"Very high","2016-03-09 19:10:44"
9457,7,965,"Very high","2016-03-09 19:10:44"
9458,8,965,Yes,"2016-03-09 19:10:44"
9459,9,965,,"2016-03-09 19:10:44"
9460,1,967,Female,"2016-03-09 19:11:54"
9461,2,967,"45 to 54","2016-03-09 19:11:54"
9462,3,967,"Bachelor degree","2016-03-09 19:11:54"
9463,4,967,History,"2016-03-09 19:11:54"
9464,5,967,No,"2016-03-09 19:11:54"
9465,6,967,Medium,"2016-03-09 19:11:55"
9466,7,967,Medium,"2016-03-09 19:11:55"
9467,8,967,No,"2016-03-09 19:11:55"
9468,9,967,,"2016-03-09 19:11:55"
9469,1,969,Male,"2016-03-09 19:11:57"
9470,2,969,"25 to 34","2016-03-09 19:11:57"
9471,3,969,"Bachelor degree","2016-03-09 19:11:57"
9472,4,969,Accounting,"2016-03-09 19:11:57"
9473,5,969,"Yes; for less than a year","2016-03-09 19:11:57"
9474,6,969,Medium,"2016-03-09 19:11:57"
9475,7,969,High,"2016-03-09 19:11:57"
9476,8,969,Yes,"2016-03-09 19:11:58"
9477,9,969,,"2016-03-09 19:11:58"
9478,1,970,Female,"2016-03-09 19:13:16"
9479,2,970,"25 to 34","2016-03-09 19:13:16"
9480,3,970,"Graduate degree","2016-03-09 19:13:16"
9481,4,970,"computer science","2016-03-09 19:13:16"
9482,5,970,"Yes; for one to five years","2016-03-09 19:13:16"
9483,6,970,High,"2016-03-09 19:13:16"
9484,7,970,High,"2016-03-09 19:13:16"
9485,8,970,Yes,"2016-03-09 19:13:16"
9486,9,970,,"2016-03-09 19:13:16"
9487,1,971,Female,"2016-03-09 19:13:26"
9488,2,971,"25 to 34","2016-03-09 19:13:26"
9489,3,971,"Bachelor degree","2016-03-09 19:13:26"
9490,4,971,Literature,"2016-03-09 19:13:26"
9491,5,971,No,"2016-03-09 19:13:26"
9492,6,971,Medium,"2016-03-09 19:13:26"
9493,7,971,Low,"2016-03-09 19:13:27"
9494,8,971,No,"2016-03-09 19:13:27"
9495,9,971,,"2016-03-09 19:13:27"
9496,1,973,Male,"2016-03-09 19:13:50"
9497,2,973,"25 to 34","2016-03-09 19:13:50"
9498,3,973,"Bachelor degree","2016-03-09 19:13:50"
9499,4,973,economics,"2016-03-09 19:13:50"
9500,5,973,No,"2016-03-09 19:13:50"
9501,6,973,Medium,"2016-03-09 19:13:50"
9502,7,973,Medium,"2016-03-09 19:13:51"
9503,8,973,No,"2016-03-09 19:13:51"
9504,9,973,N/A,"2016-03-09 19:13:51"
9505,1,974,Male,"2016-03-09 19:14:36"
9506,2,974,"25 to 34","2016-03-09 19:14:36"
9507,3,974,"Bachelor degree","2016-03-09 19:14:36"
9508,4,974,"Computer Science","2016-03-09 19:14:36"
9509,5,974,No,"2016-03-09 19:14:36"
9510,6,974,"Very high","2016-03-09 19:14:36"
9511,7,974,"Very high","2016-03-09 19:14:36"
9512,8,974,Yes,"2016-03-09 19:14:36"
9513,9,974,,"2016-03-09 19:14:36"
9514,1,975,Female,"2016-03-09 19:14:57"
9515,2,975,"35 to 45","2016-03-09 19:14:57"
9516,3,975,"Bachelor degree","2016-03-09 19:14:57"
9517,4,975,Business,"2016-03-09 19:14:57"
9518,5,975,No,"2016-03-09 19:14:57"
9519,6,975,Medium,"2016-03-09 19:14:57"
9520,7,975,Low,"2016-03-09 19:14:57"
9521,8,975,"Not sure","2016-03-09 19:14:57"
9522,9,975,,"2016-03-09 19:14:57"
9523,1,976,Female,"2016-03-09 19:15:37"
9524,2,976,"45 to 54","2016-03-09 19:15:38"
9525,3,976,"Graduate degree","2016-03-09 19:15:38"
9526,4,976,Finance,"2016-03-09 19:15:38"
9527,5,976,No,"2016-03-09 19:15:38"
9528,6,976,Low,"2016-03-09 19:15:38"
9529,7,976,Medium,"2016-03-09 19:15:38"
9530,8,976,Yes,"2016-03-09 19:15:38"
9531,9,976,,"2016-03-09 19:15:38"
9532,1,977,Male,"2016-03-09 19:15:46"
9533,2,977,"18 to 24","2016-03-09 19:15:46"
9534,3,977,"Some college but no degree","2016-03-09 19:15:46"
9535,4,977,"Computer Science","2016-03-09 19:15:46"
9536,5,977,No,"2016-03-09 19:15:46"
9537,6,977,"Very high","2016-03-09 19:15:46"
9538,7,977,"Very low","2016-03-09 19:15:46"
9539,8,977,No,"2016-03-09 19:15:46"
9540,9,977,,"2016-03-09 19:15:46"
9541,1,978,Male,"2016-03-09 19:18:35"
9542,2,978,"45 to 54","2016-03-09 19:18:35"
9543,3,978,"Graduate degree","2016-03-09 19:18:35"
9544,4,978,Anthropology,"2016-03-09 19:18:35"
9545,5,978,No,"2016-03-09 19:18:35"
9546,6,978,Medium,"2016-03-09 19:18:35"
9547,7,978,Low,"2016-03-09 19:18:35"
9548,8,978,No,"2016-03-09 19:18:35"
9549,9,978,,"2016-03-09 19:18:35"
9550,1,979,Female,"2016-03-09 19:21:43"
9551,2,979,"25 to 34","2016-03-09 19:21:43"
9552,3,979,"Bachelor degree","2016-03-09 19:21:43"
9553,4,979,Accounting,"2016-03-09 19:21:43"
9554,5,979,No,"2016-03-09 19:21:43"
9555,6,979,Low,"2016-03-09 19:21:43"
9556,7,979,"Very low","2016-03-09 19:21:43"
9557,8,979,No,"2016-03-09 19:21:43"
9558,9,979,,"2016-03-09 19:21:43"
9559,1,980,Male,"2016-03-09 19:22:59"
9560,2,980,"25 to 34","2016-03-09 19:22:59"
9561,3,980,"Some college but no degree","2016-03-09 19:22:59"
9562,4,980,Sociology,"2016-03-09 19:22:59"
9563,5,980,"Yes; for one to five years","2016-03-09 19:22:59"
9564,6,980,Medium,"2016-03-09 19:22:59"
9565,7,980,High,"2016-03-09 19:22:59"
9566,8,980,Yes,"2016-03-09 19:22:59"
9567,9,980,"smart air conditioner and smart garage door opener ","2016-03-09 19:22:59"
9568,1,981,Male,"2016-03-09 19:19:51"
9569,2,981,"35 to 45","2016-03-09 19:19:51"
9570,3,981,"High school degree or equivalent (e.g., GED)","2016-03-09 19:19:51"
9571,4,981,,"2016-03-09 19:19:51"
9572,5,981,No,"2016-03-09 19:19:51"
9573,6,981,Medium,"2016-03-09 19:19:51"
9574,7,981,Medium,"2016-03-09 19:19:51"
9575,8,981,No,"2016-03-09 19:19:51"
9576,9,981,,"2016-03-09 19:19:51"
9577,1,984,Male,"2016-03-09 19:26:12"
9578,2,984,"35 to 45","2016-03-09 19:26:12"
9579,3,984,"Some college but no degree","2016-03-09 19:26:12"
9580,4,984,"computer science","2016-03-09 19:26:12"
9581,5,984,"Yes; for one to five years","2016-03-09 19:26:12"
9582,6,984,"Very high","2016-03-09 19:26:12"
9583,7,984,"Very high","2016-03-09 19:26:12"
9584,8,984,Yes,"2016-03-09 19:26:12"
9585,9,984,,"2016-03-09 19:26:12"
9586,1,985,Female,"2016-03-09 19:27:08"
9587,2,985,"25 to 34","2016-03-09 19:27:08"
9588,3,985,"Some college but no degree","2016-03-09 19:27:08"
9589,4,985,"computer science","2016-03-09 19:27:08"
9590,5,985,No,"2016-03-09 19:27:08"
9591,6,985,High,"2016-03-09 19:27:08"
9592,7,985,"Very low","2016-03-09 19:27:08"
9593,8,985,No,"2016-03-09 19:27:08"
9594,9,985,,"2016-03-09 19:27:08"
9595,1,987,Male,"2016-03-09 19:30:42"
9596,2,987,"18 to 24","2016-03-09 19:30:42"
9597,3,987,"Bachelor degree","2016-03-09 19:30:42"
9598,4,987,"Computer Science","2016-03-09 19:30:42"
9599,5,987,"Yes; for one to five years","2016-03-09 19:30:43"
9600,6,987,High,"2016-03-09 19:30:43"
9601,7,987,High,"2016-03-09 19:30:43"
9602,8,987,Yes,"2016-03-09 19:30:43"
9603,9,987,,"2016-03-09 19:30:43"
9604,1,989,Male,"2016-03-09 19:38:22"
9605,2,989,"25 to 34","2016-03-09 19:38:22"
9606,3,989,"High school degree or equivalent (e.g., GED)","2016-03-09 19:38:22"
9607,4,989,,"2016-03-09 19:38:22"
9608,5,989,No,"2016-03-09 19:38:22"
9609,6,989,Medium,"2016-03-09 19:38:22"
9610,7,989,Medium,"2016-03-09 19:38:22"
9611,8,989,Yes,"2016-03-09 19:38:22"
9612,9,989,,"2016-03-09 19:38:23"
9613,1,991,Female,"2016-03-09 19:43:23"
9614,2,991,"25 to 34","2016-03-09 19:43:23"
9615,3,991,"Bachelor degree","2016-03-09 19:43:23"
9616,4,991,"Radiation Therapy","2016-03-09 19:43:23"
9617,5,991,No,"2016-03-09 19:43:23"
9618,6,991,Medium,"2016-03-09 19:43:23"
9619,7,991,Low,"2016-03-09 19:43:23"
9620,8,991,No,"2016-03-09 19:43:23"
9621,9,991,,"2016-03-09 19:43:23"
9622,1,992,Female,"2016-03-09 19:45:57"
9623,2,992,"35 to 45","2016-03-09 19:45:57"
9624,3,992,"Bachelor degree","2016-03-09 19:45:58"
9625,4,992,chemistry,"2016-03-09 19:45:58"
9626,5,992,No,"2016-03-09 19:45:58"
9627,6,992,High,"2016-03-09 19:45:58"
9628,7,992,High,"2016-03-09 19:45:58"
9629,8,992,No,"2016-03-09 19:45:58"
9630,9,992,,"2016-03-09 19:45:58"
9631,1,993,Male,"2016-03-09 20:05:41"
9632,2,993,"35 to 45","2016-03-09 20:05:41"
9633,3,993,"High school degree or equivalent (e.g., GED)","2016-03-09 20:05:41"
9634,4,993,,"2016-03-09 20:05:41"
9635,5,993,No,"2016-03-09 20:05:41"
9636,6,993,Medium,"2016-03-09 20:05:41"
9637,7,993,Medium,"2016-03-09 20:05:41"
9638,8,993,No,"2016-03-09 20:05:42"
9639,9,993,,"2016-03-09 20:05:42"
9640,1,994,Female,"2016-03-09 20:14:24"
9641,2,994,"25 to 34","2016-03-09 20:14:24"
9642,3,994,"Some college but no degree","2016-03-09 20:14:24"
9643,4,994,"general studies","2016-03-09 20:14:24"
9644,5,994,No,"2016-03-09 20:14:24"
9645,6,994,Medium,"2016-03-09 20:14:24"
9646,7,994,Low,"2016-03-09 20:14:24"
9647,8,994,No,"2016-03-09 20:14:24"
9648,9,994,,"2016-03-09 20:14:24"
9649,1,995,Male,"2016-03-09 20:15:47"
9650,2,995,"25 to 34","2016-03-09 20:15:47"
9651,3,995,"Graduate degree","2016-03-09 20:15:47"
9652,4,995,"Finance, MBA","2016-03-09 20:15:47"
9653,5,995,No,"2016-03-09 20:15:47"
9654,6,995,Medium,"2016-03-09 20:15:47"
9655,7,995,Low,"2016-03-09 20:15:47"
9656,8,995,Yes,"2016-03-09 20:15:47"
9657,9,995,,"2016-03-09 20:15:47"
9658,1,996,Female,"2016-03-09 20:25:05"
9659,2,996,"25 to 34","2016-03-09 20:25:06"
9660,3,996,"Bachelor degree","2016-03-09 20:25:06"
9661,4,996,Finance,"2016-03-09 20:25:06"
9662,5,996,No,"2016-03-09 20:25:06"
9663,6,996,Low,"2016-03-09 20:25:06"
9664,7,996,Low,"2016-03-09 20:25:06"
9665,8,996,No,"2016-03-09 20:25:06"
9666,9,996,,"2016-03-09 20:25:06"
9667,1,998,Male,"2016-03-09 20:48:33"
9668,2,998,"18 to 24","2016-03-09 20:48:33"
9669,3,998,"Bachelor degree","2016-03-09 20:48:33"
9670,4,998,Biology,"2016-03-09 20:48:33"
9671,5,998,No,"2016-03-09 20:48:33"
9672,6,998,Medium,"2016-03-09 20:48:33"
9673,7,998,"Very low","2016-03-09 20:48:33"
9674,8,998,No,"2016-03-09 20:48:33"
9675,9,998,,"2016-03-09 20:48:33"
9676,1,1000,Female,"2016-03-09 20:55:31"
9677,2,1000,"18 to 24","2016-03-09 20:55:31"
9678,3,1000,"Some college but no degree","2016-03-09 20:55:31"
9679,4,1000,Audiology,"2016-03-09 20:55:31"
9680,5,1000,No,"2016-03-09 20:55:31"
9681,6,1000,Medium,"2016-03-09 20:55:31"
9682,7,1000,"Very low","2016-03-09 20:55:31"
9683,8,1000,"Not sure","2016-03-09 20:55:31"
9684,9,1000,,"2016-03-09 20:55:31"
9685,1,1001,Female,"2016-03-09 20:55:23"
9686,2,1001,"35 to 45","2016-03-09 20:55:23"
9687,3,1001,"Graduate degree","2016-03-09 20:55:23"
9688,4,1001,Biology,"2016-03-09 20:55:23"
9689,5,1001,No,"2016-03-09 20:55:23"
9690,6,1001,Medium,"2016-03-09 20:55:23"
9691,7,1001,Medium,"2016-03-09 20:55:23"
9692,8,1001,Yes,"2016-03-09 20:55:23"
9693,9,1001,,"2016-03-09 20:55:23"
9694,1,1002,Male,"2016-03-09 20:55:02"
9695,2,1002,"35 to 45","2016-03-09 20:55:02"
9696,3,1002,"Graduate degree","2016-03-09 20:55:02"
9697,4,1002,"Computer Science ","2016-03-09 20:55:02"
9698,5,1002,"Yes; for more than five years","2016-03-09 20:55:02"
9699,6,1002,"Very high","2016-03-09 20:55:02"
9700,7,1002,"Very high","2016-03-09 20:55:02"
9701,8,1002,Yes,"2016-03-09 20:55:02"
9702,9,1002,,"2016-03-09 20:55:02"
9703,1,1003,Male,"2016-03-09 20:55:08"
9704,2,1003,"25 to 34","2016-03-09 20:55:08"
9705,3,1003,"Graduate degree","2016-03-09 20:55:08"
9706,4,1003,Finance,"2016-03-09 20:55:08"
9707,5,1003,No,"2016-03-09 20:55:08"
9708,6,1003,High,"2016-03-09 20:55:08"
9709,7,1003,Medium,"2016-03-09 20:55:08"
9710,8,1003,No,"2016-03-09 20:55:08"
9711,9,1003,,"2016-03-09 20:55:09"
9712,1,1004,Female,"2016-03-09 20:55:31"
9713,2,1004,"18 to 24","2016-03-09 20:55:31"
9714,3,1004,"Some college but no degree","2016-03-09 20:55:31"
9715,4,1004,Undecided,"2016-03-09 20:55:31"
9716,5,1004,No,"2016-03-09 20:55:31"
9717,6,1004,"Very low","2016-03-09 20:55:31"
9718,7,1004,"Very low","2016-03-09 20:55:31"
9719,8,1004,No,"2016-03-09 20:55:31"
9720,9,1004,,"2016-03-09 20:55:31"
9721,1,1005,Female,"2016-03-09 20:55:18"
9722,2,1005,"18 to 24","2016-03-09 20:55:18"
9723,3,1005,"Bachelor degree","2016-03-09 20:55:18"
9724,4,1005,"English and German","2016-03-09 20:55:18"
9725,5,1005,No,"2016-03-09 20:55:18"
9726,6,1005,Medium,"2016-03-09 20:55:18"
9727,7,1005,Medium,"2016-03-09 20:55:18"
9728,8,1005,No,"2016-03-09 20:55:18"
9729,9,1005,,"2016-03-09 20:55:18"
9730,1,1009,Female,"2016-03-09 20:56:59"
9731,2,1009,"35 to 45","2016-03-09 20:56:59"
9732,3,1009,"Bachelor degree","2016-03-09 20:57:00"
9733,4,1009,Chemistry,"2016-03-09 20:57:00"
9734,5,1009,"Yes; for one to five years","2016-03-09 20:57:00"
9735,6,1009,Medium,"2016-03-09 20:57:00"
9736,7,1009,Medium,"2016-03-09 20:57:00"
9737,8,1009,Yes,"2016-03-09 20:57:00"
9738,9,1009,,"2016-03-09 20:57:00"
9739,1,1010,Male,"2016-03-09 20:55:52"
9740,2,1010,"18 to 24","2016-03-09 20:55:52"
9741,3,1010,"High school degree or equivalent (e.g., GED)","2016-03-09 20:55:52"
9742,4,1010,,"2016-03-09 20:55:52"
9743,5,1010,No,"2016-03-09 20:55:52"
9744,6,1010,Medium,"2016-03-09 20:55:52"
9745,7,1010,Low,"2016-03-09 20:55:52"
9746,8,1010,No,"2016-03-09 20:55:52"
9747,9,1010,,"2016-03-09 20:55:52"
9748,1,1012,Male,"2016-03-09 20:56:05"
9749,2,1012,"35 to 45","2016-03-09 20:56:05"
9750,3,1012,"Graduate degree","2016-03-09 20:56:05"
9751,4,1012,english,"2016-03-09 20:56:06"
9752,5,1012,"Yes; for one to five years","2016-03-09 20:56:06"
9753,6,1012,High,"2016-03-09 20:56:06"
9754,7,1012,High,"2016-03-09 20:56:06"
9755,8,1012,Yes,"2016-03-09 20:56:06"
9756,9,1012,,"2016-03-09 20:56:06"
9757,1,1014,Female,"2016-03-09 20:56:15"
9758,2,1014,"25 to 34","2016-03-09 20:56:15"
9759,3,1014,"High school degree or equivalent (e.g., GED)","2016-03-09 20:56:15"
9760,4,1014,,"2016-03-09 20:56:15"
9761,5,1014,No,"2016-03-09 20:56:15"
9762,6,1014,Low,"2016-03-09 20:56:15"
9763,7,1014,Low,"2016-03-09 20:56:15"
9764,8,1014,No,"2016-03-09 20:56:15"
9765,9,1014,,"2016-03-09 20:56:15"
9766,1,1015,Female,"2016-03-09 20:57:01"
9767,2,1015,"25 to 34","2016-03-09 20:57:01"
9768,3,1015,"Bachelor degree","2016-03-09 20:57:01"
9769,4,1015,Electronics,"2016-03-09 20:57:01"
9770,5,1015,"Yes; for less than a year","2016-03-09 20:57:01"
9771,6,1015,Medium,"2016-03-09 20:57:01"
9772,7,1015,Low,"2016-03-09 20:57:01"
9773,8,1015,No,"2016-03-09 20:57:01"
9774,9,1015,,"2016-03-09 20:57:01"
9775,1,1016,Female,"2016-03-09 20:57:12"
9776,2,1016,"25 to 34","2016-03-09 20:57:12"
9777,3,1016,"Some college but no degree","2016-03-09 20:57:12"
9778,4,1016,"Psychology/Creative Writing/Linguistics triple","2016-03-09 20:57:12"
9779,5,1016,No,"2016-03-09 20:57:13"
9780,6,1016,Medium,"2016-03-09 20:57:13"
9781,7,1016,Low,"2016-03-09 20:57:13"
9782,8,1016,No,"2016-03-09 20:57:13"
9783,9,1016,,"2016-03-09 20:57:13"
9784,1,1017,Female,"2016-03-09 20:56:46"
9785,2,1017,"25 to 34","2016-03-09 20:56:46"
9786,3,1017,"High school degree or equivalent (e.g., GED)","2016-03-09 20:56:46"
9787,4,1017,,"2016-03-09 20:56:46"
9788,5,1017,No,"2016-03-09 20:56:46"
9789,6,1017,Low,"2016-03-09 20:56:46"
9790,7,1017,Low,"2016-03-09 20:56:46"
9791,8,1017,No,"2016-03-09 20:56:46"
9792,9,1017,,"2016-03-09 20:56:46"
9793,1,1018,Male,"2016-03-09 20:57:45"
9794,2,1018,"25 to 34","2016-03-09 20:57:45"
9795,3,1018,"Some college but no degree","2016-03-09 20:57:45"
9796,4,1018,"Computer Support Tech","2016-03-09 20:57:45"
9797,5,1018,No,"2016-03-09 20:57:45"
9798,6,1018,"Very high","2016-03-09 20:57:46"
9799,7,1018,High,"2016-03-09 20:57:46"
9800,8,1018,Yes,"2016-03-09 20:57:46"
9801,9,1018,,"2016-03-09 20:57:46"
9802,1,1019,Male,"2016-03-09 20:57:12"
9803,2,1019,"35 to 45","2016-03-09 20:57:12"
9804,3,1019,"Some college but no degree","2016-03-09 20:57:12"
9805,4,1019,"Psychology ","2016-03-09 20:57:12"
9806,5,1019,"Yes; for one to five years","2016-03-09 20:57:12"
9807,6,1019,High,"2016-03-09 20:57:12"
9808,7,1019,High,"2016-03-09 20:57:12"
9809,8,1019,Yes,"2016-03-09 20:57:12"
9810,9,1019,"smart thermostat","2016-03-09 20:57:12"
9811,1,1020,Male,"2016-03-09 21:08:03"
9812,2,1020,"25 to 34","2016-03-09 21:08:03"
9813,3,1020,"Bachelor degree","2016-03-09 21:08:03"
9814,4,1020,,"2016-03-09 21:08:03"
9815,5,1020,"Yes; for more than five years","2016-03-09 21:08:03"
9816,6,1020,High,"2016-03-09 21:08:03"
9817,7,1020,High,"2016-03-09 21:08:03"
9818,8,1020,Yes,"2016-03-09 21:08:03"
9819,9,1020,great,"2016-03-09 21:08:03"
9820,1,1021,Female,"2016-03-09 20:57:18"
9821,2,1021,"35 to 45","2016-03-09 20:57:18"
9822,3,1021,"Bachelor degree","2016-03-09 20:57:18"
9823,4,1021,"civil engineering","2016-03-09 20:57:18"
9824,5,1021,No,"2016-03-09 20:57:18"
9825,6,1021,Medium,"2016-03-09 20:57:18"
9826,7,1021,Medium,"2016-03-09 20:57:18"
9827,8,1021,No,"2016-03-09 20:57:18"
9828,9,1021,,"2016-03-09 20:57:18"
9829,1,1022,Male,"2016-03-09 20:58:51"
9830,2,1022,"25 to 34","2016-03-09 20:58:51"
9831,3,1022,"Some college but no degree","2016-03-09 20:58:51"
9832,4,1022,Accounting,"2016-03-09 20:58:51"
9833,5,1022,"Yes; for more than five years","2016-03-09 20:58:51"
9834,6,1022,"Very high","2016-03-09 20:58:51"
9835,7,1022,Medium,"2016-03-09 20:58:51"
9836,8,1022,No,"2016-03-09 20:58:51"
9837,9,1022,,"2016-03-09 20:58:52"
9838,1,1023,Male,"2016-03-09 21:01:29"
9839,2,1023,"35 to 45","2016-03-09 21:01:30"
9840,3,1023,"Bachelor degree","2016-03-09 21:01:30"
9841,4,1023,English,"2016-03-09 21:01:30"
9842,5,1023,No,"2016-03-09 21:01:30"
9843,6,1023,"Very high","2016-03-09 21:01:30"
9844,7,1023,High,"2016-03-09 21:01:30"
9845,8,1023,No,"2016-03-09 21:01:30"
9846,9,1023,,"2016-03-09 21:01:30"
9847,1,1024,Female,"2016-03-09 21:04:45"
9848,2,1024,"35 to 45","2016-03-09 21:04:45"
9849,3,1024,"Bachelor degree","2016-03-09 21:04:45"
9850,4,1024,"Social work","2016-03-09 21:04:45"
9851,5,1024,No,"2016-03-09 21:04:45"
9852,6,1024,Medium,"2016-03-09 21:04:45"
9853,7,1024,Medium,"2016-03-09 21:04:45"
9854,8,1024,Yes,"2016-03-09 21:04:46"
9855,9,1024,,"2016-03-09 21:04:46"
9856,1,1025,Male,"2016-03-09 21:04:46"
9857,2,1025,"35 to 45","2016-03-09 21:04:46"
9858,3,1025,"Graduate degree","2016-03-09 21:04:46"
9859,4,1025,Geography,"2016-03-09 21:04:46"
9860,5,1025,No,"2016-03-09 21:04:47"
9861,6,1025,Medium,"2016-03-09 21:04:47"
9862,7,1025,Low,"2016-03-09 21:04:47"
9863,8,1025,No,"2016-03-09 21:04:47"
9864,9,1025,None,"2016-03-09 21:04:47"
9865,1,1026,Female,"2016-03-09 21:06:01"
9866,2,1026,"25 to 34","2016-03-09 21:06:01"
9867,3,1026,"Some college but no degree","2016-03-09 21:06:01"
9868,4,1026,Biology,"2016-03-09 21:06:01"
9869,5,1026,No,"2016-03-09 21:06:01"
9870,6,1026,High,"2016-03-09 21:06:01"
9871,7,1026,Low,"2016-03-09 21:06:01"
9872,8,1026,"Not sure","2016-03-09 21:06:01"
9873,9,1026,,"2016-03-09 21:06:01"
9874,1,1027,Male,"2016-03-09 21:29:06"
9875,2,1027,"25 to 34","2016-03-09 21:29:06"
9876,3,1027,"Bachelor degree","2016-03-09 21:29:06"
9877,4,1027,Marketing,"2016-03-09 21:29:06"
9878,5,1027,"Yes; for less than a year","2016-03-09 21:29:07"
9879,6,1027,Medium,"2016-03-09 21:29:07"
9880,7,1027,High,"2016-03-09 21:29:07"
9881,8,1027,Yes,"2016-03-09 21:29:07"
9882,9,1027,,"2016-03-09 21:29:07"
9883,1,1028,Female,"2016-03-09 21:07:05"
9884,2,1028,"35 to 45","2016-03-09 21:07:05"
9885,3,1028,"Bachelor degree","2016-03-09 21:07:05"
9886,4,1028,"Math and Chemistry","2016-03-09 21:07:05"
9887,5,1028,"Yes; for one to five years","2016-03-09 21:07:05"
9888,6,1028,High,"2016-03-09 21:07:05"
9889,7,1028,Medium,"2016-03-09 21:07:05"
9890,8,1028,"Not sure","2016-03-09 21:07:05"
9891,9,1028,,"2016-03-09 21:07:05"
9892,1,1029,Male,"2016-03-09 21:11:13"
9893,2,1029,"25 to 34","2016-03-09 21:11:13"
9894,3,1029,"Bachelor degree","2016-03-09 21:11:13"
9895,4,1029,"Computer Science","2016-03-09 21:11:13"
9896,5,1029,No,"2016-03-09 21:11:13"
9897,6,1029,High,"2016-03-09 21:11:13"
9898,7,1029,"Very low","2016-03-09 21:11:13"
9899,8,1029,No,"2016-03-09 21:11:13"
9900,9,1029,,"2016-03-09 21:11:13"
9901,1,1030,Male,"2016-03-09 21:11:04"
9902,2,1030,"25 to 34","2016-03-09 21:11:04"
9903,3,1030,"Bachelor degree","2016-03-09 21:11:04"
9904,4,1030,Accounting,"2016-03-09 21:11:04"
9905,5,1030,No,"2016-03-09 21:11:05"
9906,6,1030,Medium,"2016-03-09 21:11:05"
9907,7,1030,Medium,"2016-03-09 21:11:05"
9908,8,1030,No,"2016-03-09 21:11:05"
9909,9,1030,N/A,"2016-03-09 21:11:05"
9910,1,1031,Male,"2016-03-09 21:11:01"
9911,2,1031,"25 to 34","2016-03-09 21:11:01"
9912,3,1031,"Graduate degree","2016-03-09 21:11:01"
9913,4,1031,government,"2016-03-09 21:11:01"
9914,5,1031,No,"2016-03-09 21:11:01"
9915,6,1031,Medium,"2016-03-09 21:11:01"
9916,7,1031,Low,"2016-03-09 21:11:01"
9917,8,1031,"Not sure","2016-03-09 21:11:01"
9918,9,1031,,"2016-03-09 21:11:01"
9919,1,1032,Male,"2016-03-09 21:11:54"
9920,2,1032,"35 to 45","2016-03-09 21:11:54"
9921,3,1032,"Bachelor degree","2016-03-09 21:11:54"
9922,4,1032,Business,"2016-03-09 21:11:54"
9923,5,1032,No,"2016-03-09 21:11:54"
9924,6,1032,High,"2016-03-09 21:11:54"
9925,7,1032,Medium,"2016-03-09 21:11:54"
9926,8,1032,Yes,"2016-03-09 21:11:54"
9927,9,1032,,"2016-03-09 21:11:54"
9928,1,1033,Female,"2016-03-09 21:16:26"
9929,2,1033,"35 to 45","2016-03-09 21:16:26"
9930,3,1033,"Some college but no degree","2016-03-09 21:16:26"
9931,4,1033,nursing,"2016-03-09 21:16:26"
9932,5,1033,No,"2016-03-09 21:16:26"
9933,6,1033,Medium,"2016-03-09 21:16:26"
9934,7,1033,Low,"2016-03-09 21:16:26"
9935,8,1033,No,"2016-03-09 21:16:26"
9936,9,1033,,"2016-03-09 21:16:26"
9937,1,1034,Female,"2016-03-09 21:15:39"
9938,2,1034,"25 to 34","2016-03-09 21:15:39"
9939,3,1034,"Bachelor degree","2016-03-09 21:15:39"
9940,4,1034,kinesiology,"2016-03-09 21:15:39"
9941,5,1034,No,"2016-03-09 21:15:39"
9942,6,1034,"Very low","2016-03-09 21:15:39"
9943,7,1034,"Very low","2016-03-09 21:15:39"
9944,8,1034,No,"2016-03-09 21:15:39"
9945,9,1034,,"2016-03-09 21:15:39"
9946,1,1035,Female,"2016-03-09 21:16:44"
9947,2,1035,"45 to 54","2016-03-09 21:16:44"
9948,3,1035,"High school degree or equivalent (e.g., GED)","2016-03-09 21:16:44"
9949,4,1035,,"2016-03-09 21:16:44"
9950,5,1035,No,"2016-03-09 21:16:44"
9951,6,1035,Medium,"2016-03-09 21:16:44"
9952,7,1035,Medium,"2016-03-09 21:16:44"
9953,8,1035,No,"2016-03-09 21:16:44"
9954,9,1035,,"2016-03-09 21:16:44"
9955,1,1036,Female,"2016-03-09 21:18:30"
9956,2,1036,"25 to 34","2016-03-09 21:18:30"
9957,3,1036,"Bachelor degree","2016-03-09 21:18:30"
9958,4,1036,"Business Admin","2016-03-09 21:18:30"
9959,5,1036,No,"2016-03-09 21:18:30"
9960,6,1036,Medium,"2016-03-09 21:18:30"
9961,7,1036,Medium,"2016-03-09 21:18:30"
9962,8,1036,No,"2016-03-09 21:18:30"
9963,9,1036,,"2016-03-09 21:18:30"
9964,1,1038,Male,"2016-03-09 21:21:41"
9965,2,1038,"25 to 34","2016-03-09 21:21:41"
9966,3,1038,"Bachelor degree","2016-03-09 21:21:42"
9967,4,1038,"Computer Science","2016-03-09 21:21:42"
9968,5,1038,"Yes; for one to five years","2016-03-09 21:21:42"
9969,6,1038,Medium,"2016-03-09 21:21:42"
9970,7,1038,Medium,"2016-03-09 21:21:42"
9971,8,1038,"Not sure","2016-03-09 21:21:42"
9972,9,1038,,"2016-03-09 21:21:42"
9973,1,1039,Male,"2016-03-09 21:17:38"
9974,2,1039,"25 to 34","2016-03-09 21:17:38"
9975,3,1039,"Some college but no degree","2016-03-09 21:17:38"
