id,personality_question_id,user_id,description,created_at
20002,5,984,3,"2016-03-09 19:27:12"
20003,6,984,4,"2016-03-09 19:27:12"
20004,7,984,3,"2016-03-09 19:27:12"
20005,8,984,1,"2016-03-09 19:27:12"
20006,9,984,4,"2016-03-09 19:27:12"
20007,10,984,1,"2016-03-09 19:27:12"
20008,11,984,2,"2016-03-09 19:27:12"
20009,12,984,2,"2016-03-09 19:27:12"
20010,13,984,5,"2016-03-09 19:27:12"
20011,14,984,2,"2016-03-09 19:27:12"
20012,15,984,2,"2016-03-09 19:27:12"
20013,16,984,4,"2016-03-09 19:27:12"
20014,17,984,2,"2016-03-09 19:27:12"
20015,18,984,1,"2016-03-09 19:27:12"
20016,19,984,5,"2016-03-09 19:27:12"
20017,20,984,2,"2016-03-09 19:27:13"
20018,1,985,3,"2016-03-09 19:27:51"
20019,2,985,3,"2016-03-09 19:27:51"
20020,3,985,1,"2016-03-09 19:27:51"
20021,4,985,4,"2016-03-09 19:27:51"
20022,5,985,5,"2016-03-09 19:27:51"
20023,6,985,1,"2016-03-09 19:27:51"
20024,7,985,2,"2016-03-09 19:27:51"
20025,8,985,5,"2016-03-09 19:27:51"
20026,9,985,3,"2016-03-09 19:27:51"
20027,10,985,1,"2016-03-09 19:27:51"
20028,11,985,4,"2016-03-09 19:27:51"
20029,12,985,2,"2016-03-09 19:27:52"
20030,13,985,1,"2016-03-09 19:27:52"
20031,14,985,3,"2016-03-09 19:27:52"
20032,15,985,1,"2016-03-09 19:27:52"
20033,16,985,1,"2016-03-09 19:27:52"
20034,17,985,1,"2016-03-09 19:27:52"
20035,18,985,4,"2016-03-09 19:27:52"
20036,19,985,2,"2016-03-09 19:27:52"
20037,20,985,1,"2016-03-09 19:27:52"
20038,1,987,1,"2016-03-09 19:31:36"
20039,2,987,5,"2016-03-09 19:31:36"
20040,3,987,4,"2016-03-09 19:31:36"
20041,4,987,1,"2016-03-09 19:31:36"
20042,5,987,4,"2016-03-09 19:31:36"
20043,6,987,5,"2016-03-09 19:31:36"
20044,7,987,1,"2016-03-09 19:31:36"
20045,8,987,2,"2016-03-09 19:31:36"
20046,9,987,5,"2016-03-09 19:31:36"
20047,10,987,1,"2016-03-09 19:31:36"
20048,11,987,1,"2016-03-09 19:31:37"
20049,12,987,5,"2016-03-09 19:31:37"
20050,13,987,4,"2016-03-09 19:31:37"
20051,14,987,1,"2016-03-09 19:31:37"
20052,15,987,1,"2016-03-09 19:31:37"
20053,16,987,5,"2016-03-09 19:31:37"
20054,17,987,2,"2016-03-09 19:31:37"
20055,18,987,2,"2016-03-09 19:31:37"
20056,19,987,5,"2016-03-09 19:31:37"
20057,20,987,2,"2016-03-09 19:31:37"
20058,1,989,1,"2016-03-09 19:40:47"
20059,2,989,5,"2016-03-09 19:40:47"
20060,3,989,2,"2016-03-09 19:40:47"
20061,4,989,4,"2016-03-09 19:40:47"
20062,5,989,5,"2016-03-09 19:40:47"
20063,6,989,5,"2016-03-09 19:40:48"
20064,7,989,2,"2016-03-09 19:40:48"
20065,8,989,3,"2016-03-09 19:40:48"
20066,9,989,4,"2016-03-09 19:40:48"
20067,10,989,1,"2016-03-09 19:40:48"
20068,11,989,2,"2016-03-09 19:40:48"
20069,12,989,4,"2016-03-09 19:40:48"
20070,13,989,4,"2016-03-09 19:40:48"
20071,14,989,3,"2016-03-09 19:40:48"
20072,15,989,1,"2016-03-09 19:40:48"
20073,16,989,1,"2016-03-09 19:40:48"
20074,17,989,1,"2016-03-09 19:40:48"
20075,18,989,2,"2016-03-09 19:40:48"
20076,19,989,1,"2016-03-09 19:40:48"
20077,20,989,1,"2016-03-09 19:40:48"
20078,1,991,1,"2016-03-09 19:44:29"
20079,2,991,3,"2016-03-09 19:44:29"
20080,3,991,1,"2016-03-09 19:44:29"
20081,4,991,1,"2016-03-09 19:44:29"
20082,5,991,2,"2016-03-09 19:44:30"
20083,6,991,4,"2016-03-09 19:44:30"
20084,7,991,4,"2016-03-09 19:44:30"
20085,8,991,3,"2016-03-09 19:44:30"
20086,9,991,3,"2016-03-09 19:44:30"
20087,10,991,4,"2016-03-09 19:44:30"
20088,11,991,1,"2016-03-09 19:44:30"
20089,12,991,2,"2016-03-09 19:44:30"
20090,13,991,4,"2016-03-09 19:44:30"
20091,14,991,2,"2016-03-09 19:44:30"
20092,15,991,4,"2016-03-09 19:44:30"
20093,16,991,5,"2016-03-09 19:44:30"
20094,17,991,3,"2016-03-09 19:44:30"
20095,18,991,2,"2016-03-09 19:44:30"
20096,19,991,4,"2016-03-09 19:44:30"
20097,20,991,4,"2016-03-09 19:44:30"
20098,1,992,2,"2016-03-09 19:48:07"
20099,2,992,5,"2016-03-09 19:48:07"
20100,3,992,4,"2016-03-09 19:48:07"
20101,4,992,3,"2016-03-09 19:48:07"
20102,5,992,5,"2016-03-09 19:48:07"
20103,6,992,1,"2016-03-09 19:48:07"
20104,7,992,3,"2016-03-09 19:48:07"
20105,8,992,1,"2016-03-09 19:48:07"
20106,9,992,4,"2016-03-09 19:48:07"
20107,10,992,3,"2016-03-09 19:48:07"
20108,11,992,3,"2016-03-09 19:48:07"
20109,12,992,5,"2016-03-09 19:48:07"
20110,13,992,4,"2016-03-09 19:48:07"
20111,14,992,5,"2016-03-09 19:48:07"
20112,15,992,2,"2016-03-09 19:48:08"
20113,16,992,5,"2016-03-09 19:48:08"
20114,17,992,3,"2016-03-09 19:48:08"
20115,18,992,3,"2016-03-09 19:48:08"
20116,19,992,4,"2016-03-09 19:48:08"
20117,20,992,1,"2016-03-09 19:48:08"
20118,1,993,3,"2016-03-09 20:06:51"
20119,2,993,5,"2016-03-09 20:06:51"
20120,3,993,5,"2016-03-09 20:06:51"
20121,4,993,2,"2016-03-09 20:06:51"
20122,5,993,4,"2016-03-09 20:06:51"
20123,6,993,3,"2016-03-09 20:06:51"
20124,7,993,1,"2016-03-09 20:06:51"
20125,8,993,1,"2016-03-09 20:06:51"
20126,9,993,4,"2016-03-09 20:06:51"
20127,10,993,2,"2016-03-09 20:06:51"
20128,11,993,3,"2016-03-09 20:06:51"
20129,12,993,5,"2016-03-09 20:06:51"
20130,13,993,4,"2016-03-09 20:06:51"
20131,14,993,2,"2016-03-09 20:06:51"
20132,15,993,2,"2016-03-09 20:06:51"
20133,16,993,3,"2016-03-09 20:06:51"
20134,17,993,1,"2016-03-09 20:06:51"
20135,18,993,1,"2016-03-09 20:06:51"
20136,19,993,2,"2016-03-09 20:06:51"
20137,20,993,1,"2016-03-09 20:06:51"
20138,1,994,1,"2016-03-09 20:15:59"
20139,2,994,4,"2016-03-09 20:15:59"
20140,3,994,1,"2016-03-09 20:15:59"
20141,4,994,5,"2016-03-09 20:15:59"
20142,5,994,1,"2016-03-09 20:15:59"
20143,6,994,4,"2016-03-09 20:15:59"
20144,7,994,2,"2016-03-09 20:15:59"
20145,8,994,3,"2016-03-09 20:15:59"
20146,9,994,1,"2016-03-09 20:15:59"
20147,10,994,4,"2016-03-09 20:16:00"
20148,11,994,1,"2016-03-09 20:16:00"
20149,12,994,2,"2016-03-09 20:16:00"
20150,13,994,4,"2016-03-09 20:16:00"
20151,14,994,4,"2016-03-09 20:16:00"
20152,15,994,4,"2016-03-09 20:16:00"
20153,16,994,4,"2016-03-09 20:16:00"
20154,17,994,2,"2016-03-09 20:16:00"
20155,18,994,4,"2016-03-09 20:16:00"
20156,19,994,2,"2016-03-09 20:16:00"
20157,20,994,5,"2016-03-09 20:16:00"
20158,1,995,1,"2016-03-09 20:16:24"
20159,2,995,4,"2016-03-09 20:16:24"
20160,3,995,4,"2016-03-09 20:16:24"
20161,4,995,2,"2016-03-09 20:16:24"
20162,5,995,3,"2016-03-09 20:16:24"
20163,6,995,3,"2016-03-09 20:16:24"
20164,7,995,2,"2016-03-09 20:16:24"
20165,8,995,2,"2016-03-09 20:16:24"
20166,9,995,3,"2016-03-09 20:16:24"
20167,10,995,2,"2016-03-09 20:16:24"
20168,11,995,2,"2016-03-09 20:16:24"
20169,12,995,3,"2016-03-09 20:16:24"
20170,13,995,3,"2016-03-09 20:16:24"
20171,14,995,2,"2016-03-09 20:16:24"
20172,15,995,2,"2016-03-09 20:16:24"
20173,16,995,3,"2016-03-09 20:16:25"
20174,17,995,2,"2016-03-09 20:16:25"
20175,18,995,2,"2016-03-09 20:16:25"
20176,19,995,2,"2016-03-09 20:16:25"
20177,20,995,2,"2016-03-09 20:16:25"
20178,1,996,4,"2016-03-09 20:25:40"
20179,2,996,5,"2016-03-09 20:25:40"
20180,3,996,4,"2016-03-09 20:25:40"
20181,4,996,1,"2016-03-09 20:25:40"
20182,5,996,4,"2016-03-09 20:25:40"
20183,6,996,1,"2016-03-09 20:25:40"
20184,7,996,1,"2016-03-09 20:25:40"
20185,8,996,1,"2016-03-09 20:25:40"
20186,9,996,5,"2016-03-09 20:25:40"
20187,10,996,1,"2016-03-09 20:25:40"
20188,11,996,3,"2016-03-09 20:25:40"
20189,12,996,5,"2016-03-09 20:25:40"
20190,13,996,4,"2016-03-09 20:25:40"
20191,14,996,1,"2016-03-09 20:25:40"
20192,15,996,1,"2016-03-09 20:25:40"
20193,16,996,4,"2016-03-09 20:25:40"
20194,17,996,1,"2016-03-09 20:25:40"
20195,18,996,1,"2016-03-09 20:25:40"
20196,19,996,4,"2016-03-09 20:25:40"
20197,20,996,1,"2016-03-09 20:25:40"
20198,1,998,5,"2016-03-09 20:51:28"
20199,2,998,5,"2016-03-09 20:51:28"
20200,3,998,5,"2016-03-09 20:51:29"
20201,4,998,1,"2016-03-09 20:51:29"
20202,5,998,4,"2016-03-09 20:51:29"
20203,6,998,2,"2016-03-09 20:51:29"
20204,7,998,2,"2016-03-09 20:51:29"
20205,8,998,1,"2016-03-09 20:51:29"
20206,9,998,5,"2016-03-09 20:51:29"
20207,10,998,2,"2016-03-09 20:51:29"
20208,11,998,4,"2016-03-09 20:51:29"
20209,12,998,4,"2016-03-09 20:51:29"
20210,13,998,4,"2016-03-09 20:51:29"
20211,14,998,2,"2016-03-09 20:51:29"
20212,15,998,2,"2016-03-09 20:51:29"
20213,16,998,2,"2016-03-09 20:51:29"
20214,17,998,2,"2016-03-09 20:51:29"
20215,18,998,2,"2016-03-09 20:51:29"
20216,19,998,4,"2016-03-09 20:51:29"
20217,20,998,2,"2016-03-09 20:51:29"
20218,1,1000,1,"2016-03-09 20:56:11"
20219,2,1000,4,"2016-03-09 20:56:11"
20220,3,1000,5,"2016-03-09 20:56:12"
20221,4,1000,2,"2016-03-09 20:56:12"
20222,5,1000,3,"2016-03-09 20:56:12"
20223,6,1000,3,"2016-03-09 20:56:12"
20224,7,1000,1,"2016-03-09 20:56:12"
20225,8,1000,1,"2016-03-09 20:56:12"
20226,9,1000,1,"2016-03-09 20:56:12"
20227,10,1000,1,"2016-03-09 20:56:12"
20228,11,1000,3,"2016-03-09 20:56:12"
20229,12,1000,5,"2016-03-09 20:56:12"
20230,13,1000,5,"2016-03-09 20:56:12"
20231,14,1000,2,"2016-03-09 20:56:12"
20232,15,1000,2,"2016-03-09 20:56:12"
20233,16,1000,3,"2016-03-09 20:56:12"
20234,17,1000,3,"2016-03-09 20:56:12"
20235,18,1000,1,"2016-03-09 20:56:12"
20236,19,1000,1,"2016-03-09 20:56:12"
20237,20,1000,3,"2016-03-09 20:56:12"
20238,1,1001,2,"2016-03-09 20:57:33"
20239,2,1001,4,"2016-03-09 20:57:33"
20240,3,1001,1,"2016-03-09 20:57:33"
20241,4,1001,3,"2016-03-09 20:57:33"
20242,5,1001,4,"2016-03-09 20:57:33"
20243,6,1001,3,"2016-03-09 20:57:33"
20244,7,1001,4,"2016-03-09 20:57:33"
20245,8,1001,4,"2016-03-09 20:57:33"
20246,9,1001,3,"2016-03-09 20:57:33"
20247,10,1001,4,"2016-03-09 20:57:33"
20248,11,1001,2,"2016-03-09 20:57:33"
20249,12,1001,2,"2016-03-09 20:57:34"
20250,13,1001,3,"2016-03-09 20:57:34"
20251,14,1001,4,"2016-03-09 20:57:34"
20252,15,1001,2,"2016-03-09 20:57:34"
20253,16,1001,4,"2016-03-09 20:57:34"
20254,17,1001,4,"2016-03-09 20:57:34"
20255,18,1001,3,"2016-03-09 20:57:34"
20256,19,1001,2,"2016-03-09 20:57:34"
20257,20,1001,1,"2016-03-09 20:57:34"
20258,1,1002,3,"2016-03-09 20:55:46"
20259,2,1002,5,"2016-03-09 20:55:46"
20260,3,1002,4,"2016-03-09 20:55:46"
20261,4,1002,4,"2016-03-09 20:55:46"
20262,5,1002,5,"2016-03-09 20:55:46"
20263,6,1002,3,"2016-03-09 20:55:46"
20264,7,1002,3,"2016-03-09 20:55:46"
20265,8,1002,2,"2016-03-09 20:55:46"
20266,9,1002,2,"2016-03-09 20:55:46"
20267,10,1002,1,"2016-03-09 20:55:46"
20268,11,1002,3,"2016-03-09 20:55:46"
20269,12,1002,4,"2016-03-09 20:55:46"
20270,13,1002,2,"2016-03-09 20:55:46"
20271,14,1002,2,"2016-03-09 20:55:46"
20272,15,1002,1,"2016-03-09 20:55:47"
20273,16,1002,3,"2016-03-09 20:55:47"
20274,17,1002,1,"2016-03-09 20:55:47"
20275,18,1002,5,"2016-03-09 20:55:47"
20276,19,1002,4,"2016-03-09 20:55:47"
20277,20,1002,2,"2016-03-09 20:55:47"
20278,1,1003,5,"2016-03-09 20:55:51"
20279,2,1003,2,"2016-03-09 20:55:51"
20280,3,1003,4,"2016-03-09 20:55:51"
20281,4,1003,2,"2016-03-09 20:55:51"
20282,5,1003,5,"2016-03-09 20:55:51"
20283,6,1003,1,"2016-03-09 20:55:51"
20284,7,1003,4,"2016-03-09 20:55:51"
20285,8,1003,3,"2016-03-09 20:55:51"
20286,9,1003,4,"2016-03-09 20:55:51"
20287,10,1003,1,"2016-03-09 20:55:51"
20288,11,1003,5,"2016-03-09 20:55:51"
20289,12,1003,2,"2016-03-09 20:55:52"
20290,13,1003,3,"2016-03-09 20:55:52"
20291,14,1003,2,"2016-03-09 20:55:52"
20292,15,1003,1,"2016-03-09 20:55:52"
20293,16,1003,1,"2016-03-09 20:55:52"
20294,17,1003,4,"2016-03-09 20:55:52"
20295,18,1003,3,"2016-03-09 20:55:52"
20296,19,1003,2,"2016-03-09 20:55:52"
20297,20,1003,1,"2016-03-09 20:55:52"
20298,1,1004,1,"2016-03-09 20:56:15"
20299,2,1004,3,"2016-03-09 20:56:15"
20300,3,1004,1,"2016-03-09 20:56:15"
20301,4,1004,4,"2016-03-09 20:56:15"
20302,5,1004,5,"2016-03-09 20:56:16"
20303,6,1004,4,"2016-03-09 20:56:16"
20304,7,1004,4,"2016-03-09 20:56:16"
20305,8,1004,5,"2016-03-09 20:56:16"
20306,9,1004,3,"2016-03-09 20:56:16"
20307,10,1004,2,"2016-03-09 20:56:16"
20308,11,1004,1,"2016-03-09 20:56:16"
20309,12,1004,1,"2016-03-09 20:56:16"
20310,13,1004,2,"2016-03-09 20:56:16"
20311,14,1004,4,"2016-03-09 20:56:16"
20312,15,1004,1,"2016-03-09 20:56:16"
20313,16,1004,3,"2016-03-09 20:56:16"
20314,17,1004,5,"2016-03-09 20:56:16"
20315,18,1004,2,"2016-03-09 20:56:16"
20316,19,1004,2,"2016-03-09 20:56:16"
20317,20,1004,1,"2016-03-09 20:56:16"
20318,1,1005,4,"2016-03-09 20:55:59"
20319,2,1005,5,"2016-03-09 20:55:59"
20320,3,1005,3,"2016-03-09 20:55:59"
20321,4,1005,5,"2016-03-09 20:55:59"
20322,5,1005,5,"2016-03-09 20:55:59"
20323,6,1005,1,"2016-03-09 20:55:59"
20324,7,1005,1,"2016-03-09 20:55:59"
20325,8,1005,2,"2016-03-09 20:55:59"
20326,9,1005,1,"2016-03-09 20:55:59"
20327,10,1005,1,"2016-03-09 20:55:59"
20328,11,1005,4,"2016-03-09 20:55:59"
20329,12,1005,5,"2016-03-09 20:55:59"
20330,13,1005,4,"2016-03-09 20:55:59"
20331,14,1005,5,"2016-03-09 20:55:59"
20332,15,1005,1,"2016-03-09 20:56:00"
20333,16,1005,1,"2016-03-09 20:56:00"
20334,17,1005,1,"2016-03-09 20:56:00"
20335,18,1005,2,"2016-03-09 20:56:00"
20336,19,1005,1,"2016-03-09 20:56:00"
20337,20,1005,1,"2016-03-09 20:56:00"
20338,1,1009,3,"2016-03-09 20:58:26"
20339,2,1009,5,"2016-03-09 20:58:26"
20340,3,1009,4,"2016-03-09 20:58:27"
20341,4,1009,1,"2016-03-09 20:58:27"
20342,5,1009,3,"2016-03-09 20:58:27"
20343,6,1009,2,"2016-03-09 20:58:27"
20344,7,1009,1,"2016-03-09 20:58:27"
20345,8,1009,1,"2016-03-09 20:58:27"
20346,9,1009,3,"2016-03-09 20:58:27"
20347,10,1009,2,"2016-03-09 20:58:27"
20348,11,1009,3,"2016-03-09 20:58:27"
20349,12,1009,4,"2016-03-09 20:58:27"
20350,13,1009,5,"2016-03-09 20:58:27"
20351,14,1009,1,"2016-03-09 20:58:27"
20352,15,1009,2,"2016-03-09 20:58:27"
20353,16,1009,3,"2016-03-09 20:58:27"
20354,17,1009,1,"2016-03-09 20:58:27"
20355,18,1009,1,"2016-03-09 20:58:27"
20356,19,1009,2,"2016-03-09 20:58:27"
20357,20,1009,2,"2016-03-09 20:58:27"
20358,1,1010,2,"2016-03-09 20:56:47"
20359,2,1010,4,"2016-03-09 20:56:48"
20360,3,1010,4,"2016-03-09 20:56:48"
20361,4,1010,1,"2016-03-09 20:56:48"
20362,5,1010,3,"2016-03-09 20:56:48"
20363,6,1010,5,"2016-03-09 20:56:48"
20364,7,1010,3,"2016-03-09 20:56:48"
20365,8,1010,1,"2016-03-09 20:56:48"
20366,9,1010,4,"2016-03-09 20:56:48"
20367,10,1010,2,"2016-03-09 20:56:48"
20368,11,1010,4,"2016-03-09 20:56:48"
20369,12,1010,3,"2016-03-09 20:56:48"
20370,13,1010,4,"2016-03-09 20:56:48"
20371,14,1010,1,"2016-03-09 20:56:48"
20372,15,1010,2,"2016-03-09 20:56:48"
20373,16,1010,5,"2016-03-09 20:56:48"
20374,17,1010,3,"2016-03-09 20:56:49"
20375,18,1010,1,"2016-03-09 20:56:49"
20376,19,1010,3,"2016-03-09 20:56:49"
20377,20,1010,1,"2016-03-09 20:56:49"
20378,1,1012,1,"2016-03-09 20:56:47"
20379,2,1012,2,"2016-03-09 20:56:48"
20380,3,1012,5,"2016-03-09 20:56:48"
20381,4,1012,2,"2016-03-09 20:56:48"
20382,5,1012,3,"2016-03-09 20:56:48"
20383,6,1012,4,"2016-03-09 20:56:48"
20384,7,1012,5,"2016-03-09 20:56:48"
20385,8,1012,1,"2016-03-09 20:56:48"
20386,9,1012,4,"2016-03-09 20:56:48"
20387,10,1012,3,"2016-03-09 20:56:48"
20388,11,1012,1,"2016-03-09 20:56:48"
20389,12,1012,1,"2016-03-09 20:56:48"
20390,13,1012,5,"2016-03-09 20:56:48"
20391,14,1012,3,"2016-03-09 20:56:48"
20392,15,1012,1,"2016-03-09 20:56:48"
20393,16,1012,5,"2016-03-09 20:56:49"
20394,17,1012,5,"2016-03-09 20:56:49"
20395,18,1012,1,"2016-03-09 20:56:49"
20396,19,1012,5,"2016-03-09 20:56:49"
20397,20,1012,3,"2016-03-09 20:56:49"
20398,1,1014,3,"2016-03-09 20:57:19"
20399,2,1014,5,"2016-03-09 20:57:19"
20400,3,1014,5,"2016-03-09 20:57:19"
20401,4,1014,1,"2016-03-09 20:57:19"
20402,5,1014,4,"2016-03-09 20:57:20"
20403,6,1014,1,"2016-03-09 20:57:20"
20404,7,1014,1,"2016-03-09 20:57:20"
20405,8,1014,1,"2016-03-09 20:57:20"
20406,9,1014,3,"2016-03-09 20:57:20"
20407,10,1014,2,"2016-03-09 20:57:20"
20408,11,1014,4,"2016-03-09 20:57:20"
20409,12,1014,5,"2016-03-09 20:57:20"
20410,13,1014,5,"2016-03-09 20:57:20"
20411,14,1014,2,"2016-03-09 20:57:20"
20412,15,1014,2,"2016-03-09 20:57:20"
20413,16,1014,2,"2016-03-09 20:57:20"
20414,17,1014,1,"2016-03-09 20:57:20"
20415,18,1014,1,"2016-03-09 20:57:20"
20416,19,1014,5,"2016-03-09 20:57:20"
20417,20,1014,2,"2016-03-09 20:57:20"
20418,1,1015,4,"2016-03-09 20:58:22"
20419,2,1015,3,"2016-03-09 20:58:22"
20420,3,1015,4,"2016-03-09 20:58:22"
20421,4,1015,3,"2016-03-09 20:58:22"
20422,5,1015,2,"2016-03-09 20:58:22"
20423,6,1015,3,"2016-03-09 20:58:22"
20424,7,1015,1,"2016-03-09 20:58:22"
20425,8,1015,1,"2016-03-09 20:58:22"
20426,9,1015,3,"2016-03-09 20:58:22"
20427,10,1015,5,"2016-03-09 20:58:22"
20428,11,1015,4,"2016-03-09 20:58:22"
20429,12,1015,4,"2016-03-09 20:58:22"
20430,13,1015,3,"2016-03-09 20:58:22"
20431,14,1015,5,"2016-03-09 20:58:22"
20432,15,1015,1,"2016-03-09 20:58:22"
20433,16,1015,3,"2016-03-09 20:58:23"
20434,17,1015,3,"2016-03-09 20:58:23"
20435,18,1015,1,"2016-03-09 20:58:23"
20436,19,1015,1,"2016-03-09 20:58:23"
20437,20,1015,1,"2016-03-09 20:58:23"
20438,1,1016,1,"2016-03-09 20:58:26"
20439,2,1016,4,"2016-03-09 20:58:26"
20440,3,1016,3,"2016-03-09 20:58:26"
20441,4,1016,4,"2016-03-09 20:58:26"
20442,5,1016,5,"2016-03-09 20:58:26"
20443,6,1016,5,"2016-03-09 20:58:26"
20444,7,1016,3,"2016-03-09 20:58:26"
20445,8,1016,3,"2016-03-09 20:58:26"
20446,9,1016,1,"2016-03-09 20:58:26"
20447,10,1016,2,"2016-03-09 20:58:26"
20448,11,1016,1,"2016-03-09 20:58:26"
20449,12,1016,3,"2016-03-09 20:58:27"
20450,13,1016,4,"2016-03-09 20:58:27"
20451,14,1016,4,"2016-03-09 20:58:27"
20452,15,1016,2,"2016-03-09 20:58:27"
20453,16,1016,5,"2016-03-09 20:58:27"
20454,17,1016,3,"2016-03-09 20:58:27"
20455,18,1016,5,"2016-03-09 20:58:27"
20456,19,1016,1,"2016-03-09 20:58:27"
20457,20,1016,1,"2016-03-09 20:58:27"
20458,1,1017,2,"2016-03-09 20:58:22"
20459,2,1017,5,"2016-03-09 20:58:23"
20460,3,1017,3,"2016-03-09 20:58:23"
20461,4,1017,1,"2016-03-09 20:58:23"
20462,5,1017,1,"2016-03-09 20:58:23"
20463,6,1017,1,"2016-03-09 20:58:23"
20464,7,1017,1,"2016-03-09 20:58:23"
20465,8,1017,1,"2016-03-09 20:58:24"
20466,9,1017,4,"2016-03-09 20:58:24"
20467,10,1017,3,"2016-03-09 20:58:24"
20468,11,1017,4,"2016-03-09 20:58:24"
20469,12,1017,5,"2016-03-09 20:58:24"
20470,13,1017,3,"2016-03-09 20:58:24"
20471,14,1017,1,"2016-03-09 20:58:24"
20472,15,1017,2,"2016-03-09 20:58:24"
20473,16,1017,3,"2016-03-09 20:58:24"
20474,17,1017,1,"2016-03-09 20:58:24"
20475,18,1017,1,"2016-03-09 20:58:24"
20476,19,1017,3,"2016-03-09 20:58:24"
20477,20,1017,2,"2016-03-09 20:58:24"
20478,1,1018,1,"2016-03-09 20:59:05"
20479,2,1018,2,"2016-03-09 20:59:05"
20480,3,1018,2,"2016-03-09 20:59:05"
20481,4,1018,1,"2016-03-09 20:59:05"
20482,5,1018,1,"2016-03-09 20:59:05"
20483,6,1018,4,"2016-03-09 20:59:05"
20484,7,1018,4,"2016-03-09 20:59:05"
20485,8,1018,5,"2016-03-09 20:59:05"
20486,9,1018,5,"2016-03-09 20:59:05"
20487,10,1018,4,"2016-03-09 20:59:05"
20488,11,1018,1,"2016-03-09 20:59:06"
20489,12,1018,1,"2016-03-09 20:59:06"
20490,13,1018,4,"2016-03-09 20:59:06"
20491,14,1018,2,"2016-03-09 20:59:06"
20492,15,1018,4,"2016-03-09 20:59:06"
20493,16,1018,4,"2016-03-09 20:59:06"
20494,17,1018,3,"2016-03-09 20:59:06"
20495,18,1018,2,"2016-03-09 20:59:06"
20496,19,1018,4,"2016-03-09 20:59:06"
20497,20,1018,3,"2016-03-09 20:59:06"
20498,1,1019,2,"2016-03-09 20:58:01"
20499,2,1019,4,"2016-03-09 20:58:01"
20500,3,1019,4,"2016-03-09 20:58:01"
20501,4,1019,1,"2016-03-09 20:58:01"
20502,5,1019,3,"2016-03-09 20:58:02"
20503,6,1019,2,"2016-03-09 20:58:02"
20504,7,1019,2,"2016-03-09 20:58:02"
20505,8,1019,3,"2016-03-09 20:58:02"
20506,9,1019,4,"2016-03-09 20:58:02"
20507,10,1019,2,"2016-03-09 20:58:02"
20508,11,1019,4,"2016-03-09 20:58:02"
20509,12,1019,3,"2016-03-09 20:58:02"
20510,13,1019,4,"2016-03-09 20:58:02"
20511,14,1019,2,"2016-03-09 20:58:02"
20512,15,1019,2,"2016-03-09 20:58:02"
20513,16,1019,3,"2016-03-09 20:58:02"
20514,17,1019,2,"2016-03-09 20:58:02"
20515,18,1019,3,"2016-03-09 20:58:02"
20516,19,1019,2,"2016-03-09 20:58:02"
20517,20,1019,2,"2016-03-09 20:58:02"
20518,1,1020,5,"2016-03-09 21:08:52"
20519,2,1020,4,"2016-03-09 21:08:52"
20520,3,1020,4,"2016-03-09 21:08:52"
20521,4,1020,3,"2016-03-09 21:08:52"
20522,5,1020,4,"2016-03-09 21:08:53"
20523,6,1020,4,"2016-03-09 21:08:53"
20524,7,1020,3,"2016-03-09 21:08:53"
20525,8,1020,3,"2016-03-09 21:08:53"
20526,9,1020,3,"2016-03-09 21:08:53"
20527,10,1020,4,"2016-03-09 21:08:53"
20528,11,1020,5,"2016-03-09 21:08:53"
20529,12,1020,5,"2016-03-09 21:08:53"
20530,13,1020,5,"2016-03-09 21:08:53"
20531,14,1020,4,"2016-03-09 21:08:53"
20532,15,1020,4,"2016-03-09 21:08:54"
20533,16,1020,4,"2016-03-09 21:08:54"
20534,17,1020,4,"2016-03-09 21:08:54"
20535,18,1020,4,"2016-03-09 21:08:54"
20536,19,1020,5,"2016-03-09 21:08:54"
20537,20,1020,4,"2016-03-09 21:08:54"
20538,1,1021,2,"2016-03-09 20:59:08"
20539,2,1021,5,"2016-03-09 20:59:08"
20540,3,1021,1,"2016-03-09 20:59:08"
20541,4,1021,1,"2016-03-09 20:59:08"
20542,5,1021,4,"2016-03-09 20:59:08"
20543,6,1021,4,"2016-03-09 20:59:08"
20544,7,1021,1,"2016-03-09 20:59:08"
20545,8,1021,2,"2016-03-09 20:59:08"
20546,9,1021,3,"2016-03-09 20:59:08"
20547,10,1021,2,"2016-03-09 20:59:08"
20548,11,1021,4,"2016-03-09 20:59:08"
20549,12,1021,5,"2016-03-09 20:59:08"
20550,13,1021,5,"2016-03-09 20:59:08"
20551,14,1021,2,"2016-03-09 20:59:08"
20552,15,1021,1,"2016-03-09 20:59:09"
20553,16,1021,4,"2016-03-09 20:59:09"
20554,17,1021,1,"2016-03-09 20:59:09"
20555,18,1021,3,"2016-03-09 20:59:09"
20556,19,1021,4,"2016-03-09 20:59:09"
20557,20,1021,1,"2016-03-09 20:59:09"
20558,1,1022,4,"2016-03-09 20:59:45"
20559,2,1022,4,"2016-03-09 20:59:45"
20560,3,1022,4,"2016-03-09 20:59:45"
20561,4,1022,2,"2016-03-09 20:59:45"
20562,5,1022,5,"2016-03-09 20:59:45"
20563,6,1022,2,"2016-03-09 20:59:45"
20564,7,1022,2,"2016-03-09 20:59:46"
20565,8,1022,1,"2016-03-09 20:59:46"
20566,9,1022,4,"2016-03-09 20:59:46"
20567,10,1022,1,"2016-03-09 20:59:46"
20568,11,1022,4,"2016-03-09 20:59:46"
